ID,Name,Owner,Controler,Religion,Culture
1697,Coast of Hawaii,NONE,NONE,NONE,NONE
1698,Marshall Islands,NONE,NONE,NONE,NONE
1699,Central Pacific Basin,NONE,NONE,NONE,NONE
1700,Cocos Ridge,NONE,NONE,NONE,NONE
1701,Guatemala Basin,NONE,NONE,NONE,NONE
1702,Galapagos Islands,NONE,NONE,NONE,NONE
1703,Nazca Ridge,NONE,NONE,NONE,NONE
1704,Juan Fernandez Islands,NONE,NONE,NONE,NONE
1705,Chile Rise,NONE,NONE,NONE,NONE
1706,West of Magellans,NONE,NONE,NONE,NONE
1707,Clipperton Island,NONE,NONE,NONE,NONE
1708,Galapagos Rise,NONE,NONE,NONE,NONE
1709,Peru Current,NONE,NONE,NONE,NONE
1710,Humboldt Current,NONE,NONE,NONE,NONE
1711,East Pacific Rise,NONE,NONE,NONE,NONE
1712,South Equatorial Pacific Current,NONE,NONE,NONE,NONE
1713,Easter Island,NONE,NONE,NONE,NONE
1714,North Pacific Converge Zone,NONE,NONE,NONE,NONE
1715,Eastern Equatorial Pacific Current,NONE,NONE,NONE,NONE
1716,Clipperton Fracture Zone,NONE,NONE,NONE,NONE
1717,Southern Humboldt Current,NONE,NONE,NONE,NONE
1718,Mornington Abyssal Plain,NONE,NONE,NONE,NONE
1719,South Pacific Raging Fifties,NONE,NONE,NONE,NONE
1720,Tharp Fault,NONE,NONE,NONE,NONE
1721,South Pacific Roaring Forties,NONE,NONE,NONE,NONE
1722,Louisville Seamount Chain,NONE,NONE,NONE,NONE
1723,Chatham Islands,NONE,NONE,NONE,NONE
1724,Southeast Pacific,NONE,NONE,NONE,NONE
1725,Tuamotu Islands,NONE,NONE,NONE,NONE
1726,Samoa Islands,NONE,NONE,NONE,NONE
1727,Bass Islands,NONE,NONE,NONE,NONE
1728,Society Islands,NONE,NONE,NONE,NONE
1729,South Pacific,NONE,NONE,NONE,NONE
1730,East Pacific Ridge,NONE,NONE,NONE,NONE
1731,Eltanin Fracture Zone,NONE,NONE,NONE,NONE
1732,Kiribati Islands,NONE,NONE,NONE,NONE
1733,Phoenix Islands,NONE,NONE,NONE,NONE
1734,Gilbert Islands,NONE,NONE,NONE,NONE
1735,Line Islands,NONE,NONE,NONE,NONE
1736,Western Equatorial Pacific Counter Current,NONE,NONE,NONE,NONE
1737,Marquesas Islands,NONE,NONE,NONE,NONE
1738,Flint Island,NONE,NONE,NONE,NONE
1739,Pitcairn Islands,NONE,NONE,NONE,NONE
1740,Equatorial Pacific Counter Current,NONE,NONE,NONE,NONE
1741,Tiki Basin,NONE,NONE,NONE,NONE
1742,Upper Guelders,FRA,FRA,protestant,flemish
1743,Cambray,FRA,FRA,protestant,wallonian
1744,Antwerpen,FRA,FRA,protestant,flemish
1745,Cantabria,SPA,SPA,catholic,castillian
1746,Burgos,SPA,SPA,catholic,castillian
1747,Caceres,SPA,SPA,catholic,leonese
1748,Jaén,SPA,SPA,catholic,andalucian
1749,Cadiz,SPA,SPA,catholic,andalucian
1750,Alicante,SPA,SPA,catholic,catalan
1751,Ceuta,SPA,SPA,sunni,moroccan
1752,Rzhev,PLC,PLC,catholic,russian
1753,Kostroma,PLC,PLC,catholic,russian
1754,Murom,PLC,PLC,catholic,russian
1755,Ustyug,PLC,PLC,catholic,russian
1756,Bessarabia,PLC,PLC,catholic,ruthenian
1757,Oberpfalz,GER,GER,protestant,bavarian
1758,Hanover,GER,GER,protestant,lower_saxon
1759,Potsdam,GER,GER,protestant,saxon
1760,Koblenz,FRA,FRA,protestant,hessian
1761,Pfalz,FRA,FRA,protestant,hessian
1762,Niederhessen,GER,GER,protestant,hessian
1763,Niederlausitz,PLC,PLC,catholic,saxon
1764,Burgas,RUM,RUM,sunni,bulgarian
1765,Sofia,RUM,ITA,sunni,bulgarian
1766,Kosovo,RUM,FRA,orthodox,serbian
1767,Slavonia,RUM,ITA,reformed,croatian
1768,Lienz,ITA,ITA,catholic,austrian
1769,Görz,ITA,ITA,reformed,slovene
1770,Manhartsberg,RUM,FRA,protestant,austrian
1771,Erz,BOH,BOH,protestant,czech
1772,Pozsony,RUM,FRA,reformed,slovak
1773,Achaea,RUM,RUM,orthodox,greek
1774,Treviso,ITA,ITA,catholic,venetian
1775,Holstein,FRA,FRA,protestant,danish
1776,White Karelia,PLC,PLC,catholic,novgorodian
1777,Kola,PLC,PLC,catholic,polish
1778,Kasimov,PLC,PLC,catholic,russian
1779,Rub' al Khali,NONE,NONE,NONE,NONE
1780,Komi,PLC,PLC,catholic,polish
1781,Western Siberia,NONE,NONE,NONE,NONE
1782,Central Siberia,NONE,NONE,NONE,NONE
1783,Eastern Siberia,NONE,NONE,NONE,NONE
1784,Tian Shan,NONE,NONE,NONE,NONE
1785,Pamir,NONE,NONE,NONE,NONE
1786,Takla Makan,NONE,NONE,NONE,NONE
1787,Himalaya,NONE,NONE,NONE,NONE
1788,Arunachal,NONE,NONE,NONE,NONE
1789,Papua,NONE,NONE,NONE,NONE
1790,Western Australia,NONE,NONE,NONE,NONE
1791,Central Australia,NONE,NONE,NONE,NONE
1792,Merina,SKA,SKA,shamanism,madagasque
1793,El Djouf,NONE,NONE,NONE,NONE
1794,Central Sahara,NONE,NONE,NONE,NONE
1795,East Sahara,NONE,NONE,NONE,NONE
1796,Central Africa,NONE,NONE,NONE,NONE
1797,Northern Congo Basin,NONE,NONE,NONE,NONE
1798,Imatong,NONE,NONE,NONE,NONE
1799,Urgoma,NONE,NONE,NONE,NONE
1800,Lower Limpopo,GBR,RUM,catholic,portugese
1801,Kalahari,NONE,NONE,NONE,NONE
1802,Western Amazonas,NONE,NONE,NONE,NONE
1803,Eastern Amazonas,NONE,NONE,NONE,NONE
1804,Greenland,NONE,NONE,NONE,NONE
1805,Ungava,NONE,NONE,NONE,NONE
1806,Weagamow,NONE,NONE,NONE,NONE
1807,Baffin,NONE,NONE,NONE,NONE
1808,Great Basin,NONE,NONE,NONE,NONE
1809,Só'taeo'o,C13,C13,anglican,american
1810,Alaska,NONE,NONE,NONE,NONE
1811,Nunavut,NONE,NONE,NONE,NONE
1812,Northwest Territories,NONE,NONE,NONE,NONE
1813,Saskatchewan,C12,C12,totemism,plains_cree
1814,Columbia,NONE,NONE,NONE,NONE
1815,Pathein,BHA,BHA,sikhism,burmese
1816,Beijing,MNG,MNG,catholic,chihan
1817,Nan,AYU,AYU,buddhism,northern_thai
1818,Chikuzen,JAP,JAP,mahayana,kyushuan
1819,Tosa,JAP,JAP,mahayana,japanese
1820,Awa,JAP,JAP,mahayana,japanese
1821,Nanjing,MNG,MNG,catholic,jianghuai
1822,Suzhou,MNG,MNG,catholic,wu
1823,Stung Treng,AYU,AYU,buddhism,khmer
1824,Wenzhou,MNG,MNG,confucianism,wu
1825,Aki,JAP,JAP,mahayana,japanese
1826,Lika,RUM,REB,orthodox,croatian
1827,Raska,RUM,FRA,orthodox,serbian
1828,Donji Kraji,RUM,FRA,orthodox,bosnian
1829,Quanzhou,MNG,MNG,confucianism,chimin
1830,Tajima,JAP,JAP,mahayana,japanese
1831,Herzegovina,RUM,FRA,orthodox,bosnian
1832,Yamato,JAP,JAP,mahayana,japanese
1833,Ji'an,MNG,MNG,confucianism,gan
1834,Dorpat,PLC,PLC,catholic,estonian
1835,Mino,JAP,JAP,mahayana,togoku
1836,Luoyang,MNG,MNG,catholic,zhongyuan
1837,Etchu,JAP,JAP,mahayana,togoku
1838,Hefei,MNG,MNG,catholic,jianghuai
1839,Suruga,JAP,JAP,mahayana,togoku
1840,Guilin,WUU,WUU,confucianism,hakka
1841,Marienburg,PLC,PLC,catholic,prussian
1842,Narva,PLC,PLC,catholic,estonian
1843,Kozuke,JAP,JAP,mahayana,togoku
1844,Xiankhouang,WUU,WUU,buddhism,lao
1845,Pyeongyang,PLC,PLC,catholic,korean
1846,Amasya,RUM,RUM,sunni,turkish
1847,Shiribeshi,JAP,JAP,mahayana,togoku
1848,Hamid,RUM,RUM,sunni,turkish
1849,Hama,RUM,RUM,sunni,al_suryah_arabic
1850,Yaran,PLC,PLC,catholic,manchu
1851,Coimbra,GBR,GBR,anglican,portugese
1852,Tokachi,JAP,JAP,mahayana,togoku
1853,Kastoria,RUM,RUM,orthodox,greek
1854,Jaffa,RUM,RUM,sunni,al_suryah_arabic
1855,Sidon,RUM,RUM,sunni,al_suryah_arabic
1856,Abkhazia,PER,PER,sunni,georgian
1857,Lauenburg,GER,GER,protestant,lower_saxon
1858,Stettin,PLC,PLC,catholic,polish
1859,Chelmno,PLC,PLC,catholic,polish
1860,Norfolk,GBR,GBR,anglican,english
1861,Derby,GBR,GBR,anglican,english
1862,Cremona,ITA,ITA,catholic,lombard
1863,Graz,RUM,FRA,reformed,austrian
1864,Somogy,RUM,FRA,reformed,hungarian
1865,Ghent,FRA,FRA,protestant,flemish
1866,Namur,FRA,FRA,protestant,wallonian
1867,Vaud,ITA,ITA,catholic,swiss
1868,Augsburg,GER,GER,protestant,swabian
1869,Zürich,ITA,ITA,catholic,swiss
1870,St Gallen,ITA,ITA,catholic,swiss
1871,Wallis,ITA,ITA,catholic,swiss
1872,Ulm,GER,GER,protestant,swabian
1873,Chur,ITA,ITA,catholic,swiss
1874,Bremen,FRA,FRA,protestant,lower_saxon
1875,Cuneo,ITA,ITA,catholic,piedmontese
1876,Frankfurt,FRA,FRA,protestant,hessian
1877,Charolais,FRA,FRA,protestant,burgundian
1878,Aachen,FRA,FRA,protestant,hessian
1879,Alençon,FRA,FRA,protestant,cosmopolitan_french
1880,Sundgau,ITA,ITA,catholic,swabian
1881,St. Martin,C10,C10,catholic,mexican
1882,Annaba,ITA,REB,sunni,berber
1883,Western Finnish Lakes,NONE,NONE,NONE,NONE
1884,East Finnish Lakes,NONE,NONE,NONE,NONE
1885,Central Finnish Lakes,NONE,NONE,NONE,NONE
1886,Storavan,NONE,NONE,NONE,NONE
1887,Storsjön,NONE,NONE,NONE,NONE
1888,Kara Sea,NONE,NONE,NONE,NONE
1889,Lake Geneva,NONE,NONE,NONE,NONE
1890,Lake Constance,NONE,NONE,NONE,NONE
1891,Lake Tuz,NONE,NONE,NONE,NONE
1892,Lake Van,NONE,NONE,NONE,NONE
1893,Lake Urmia,NONE,NONE,NONE,NONE
1894,Sevan Lake,NONE,NONE,NONE,NONE
1895,Lake Taihu,NONE,NONE,NONE,NONE
1896,Lake Hongze,NONE,NONE,NONE,NONE
1897,Dongting,NONE,NONE,NONE,NONE
1898,Tonlé Sap Lake,NONE,NONE,NONE,NONE
1899,Tana Lake,NONE,NONE,NONE,NONE
1900,Lake Turkana,NONE,NONE,NONE,NONE
1901,Mpangu,GBR,RUM,catholic,kongolese
1902,Lake Poopo,NONE,NONE,NONE,NONE
1903,Lake Champlain,NONE,NONE,NONE,NONE
1904,Lake Saint-Jean,NONE,NONE,NONE,NONE
1905,Lake Manicouagan,NONE,NONE,NONE,NONE
1906,Lake Michikamau,NONE,NONE,NONE,NONE
1907,Lake Bienville,NONE,NONE,NONE,NONE
1908,Clearwater Lakes,NONE,NONE,NONE,NONE
1909,Lake Minto,NONE,NONE,NONE,NONE
1910,La Grande River,NONE,NONE,NONE,NONE
1911,Lake Island,NONE,NONE,NONE,NONE
1912,Lake Reindeer,NONE,NONE,NONE,NONE
1913,Wollaston Lake,NONE,NONE,NONE,NONE
1914,Great Slave Lake,NONE,NONE,NONE,NONE
1915,Lake Athabasca,NONE,NONE,NONE,NONE
1916,Dubawni Lake,NONE,NONE,NONE,NONE
1917,Yathkyed Lake,NONE,NONE,NONE,NONE
1918,Kasba Lake,NONE,NONE,NONE,NONE
1919,Nueltin Lake,NONE,NONE,NONE,NONE
1920,Wholdaia Lake,NONE,NONE,NONE,NONE
1921,Peter Pond Lake,NONE,NONE,NONE,NONE
1922,Great Salt Lake,NONE,NONE,NONE,NONE
1923,Williston Lake,NONE,NONE,NONE,NONE
1924,Greenland Tip,NONE,NONE,NONE,NONE
1925,Tana,NONE,NONE,shamanism,bantu
1926,Northern Baltic Sea,NONE,NONE,NONE,NONE
1927,Eastern Baltic Sea,NONE,NONE,NONE,NONE
1928,Western Sea of Åland,NONE,NONE,NONE,NONE
1929,Western Norwegian Sea,NONE,NONE,NONE,NONE
1930,Åland,PLC,PLC,catholic,polish
1931,East Frisia,FRA,FRA,protestant,frisian
1932,Gulf of Satalia,NONE,NONE,NONE,NONE
1933,Bari,ITA,ITA,catholic,neapolitan
1934,Lucania,ITA,ITA,catholic,neapolitan
1935,Mitau,PLC,PLC,catholic,lithuanian
1936,Kovno,PLC,PLC,catholic,lithuanian
1937,Grodno,PLC,PLC,catholic,polish
1938,Wizna,PLC,PLC,catholic,polish
1939,Leczyca,PLC,PLC,catholic,polish
1940,Belz,PLC,PLC,catholic,ruthenian
1941,Turov,PLC,PLC,catholic,ruthenian
1942,Zhytomyr,PLC,PLC,catholic,ruthenian
1943,Bratslav,PLC,PLC,catholic,ruthenian
1944,Cherkasy,PLC,PLC,catholic,ruthenian
1945,Severia,PLC,PLC,catholic,ruthenian
1946,Satara,BHA,BHA,sikhism,marathi
1947,Gingee,BHA,BHA,sikhism,tamil
1948,Bidar,BHA,BHA,sikhism,kannada
1949,Penukonda,BHA,BHA,hinduism,telegu
1950,Meghalaya,NONE,NONE,NONE,NONE
1951,Hunyad,RUM,RUM,orthodox,transylvanian
1952,Maramaros,RUM,FRA,orthodox,ruthenian
1953,Szabolcs,RUM,GBR,reformed,hungarian
1954,Torontál,RUM,GBR,reformed,hungarian
1955,Arkhangelsk,PLC,PLC,catholic,novgorodian
1956,Suzdal,PLC,PLC,catholic,russian
1957,Galich,PLC,PLC,catholic,russian
1958,Kargopol,PLC,PLC,catholic,novgorodian
1959,Torzhok,PLC,PLC,catholic,novgorodian
1960,Ostrov,PLC,PLC,catholic,novgorodian
1961,Ladoga,PLC,PLC,catholic,novgorodian
1962,Kudymkar,PLC,PLC,catholic,russian
1963,Cherdyn,PLC,PLC,catholic,polish
1964,Ust-Sysolsk,PLC,PLC,catholic,russian
1965,Buzuluk,PLC,PLC,catholic,russian
1966,Chelyaba,PLC,PLC,catholic,bashkir
1967,Khujand,PER,PER,sunni,uzbehk
1968,Kulob,PER,PER,sunni,uzbehk
1969,Sozak,PER,PER,sunni,khazak
1970,Syghnak,PER,PER,sunni,khazak
1971,Beljamen,PLC,PLC,catholic,mishary
1972,Udmurtia,PLC,PLC,catholic,russian
1973,Urgench,PER,PER,sunni,uzbehk
1974,Yedishkul,PLC,PLC,catholic,crimean
1975,North Sea,NONE,NONE,NONE,NONE
1976,Dead Sea,NONE,NONE,NONE,NONE
1977,Mälaren,NONE,NONE,NONE,NONE
1978,Shetland,GBR,GBR,anglican,norwegian
1979,Färöarna,GBR,GBR,anglican,icelandic
1980,Hokuriku Coast,NONE,NONE,NONE,NONE
1981,Bornholm,GBR,GBR,protestant,danish
1982,Blekinge,PLC,PLC,catholic,swedish
1983,Lolland,GER,GER,protestant,danish
1984,Nordjylland,GER,GER,protestant,danish
1985,Närke,PLC,PLC,catholic,swedish
1986,New Caledonia,GBR,GBR,catholic,portugese
1987,Society Islands,GBR,GBR,catholic,portugese
1988,Rapanui,GBR,GBR,catholic,portugese
1989,Tonga,TOG,TOG,animism,polynesian
1990,Tuvalu,JAP,JAP,mahayana,japanese
1991,Gilbert Islands,JAP,JAP,mahayana,japanese
1992,Nauru,GBR,GBR,catholic,portugese
1993,Marshall Islands,JAP,JAP,mahayana,japanese
1994,Wake,JAP,JAP,mahayana,japanese
1995,Micronesia,JAP,JAP,mahayana,japanese
1996,Palau,JAP,JAP,mahayana,japanese
1997,Midway,JAP,JAP,mahayana,japanese
1998,Christmas Island,JAP,JAP,mahayana,japanese
1999,Cocos Island,GBR,GBR,catholic,portugese
2000,Qinghai Lake,NONE,NONE,NONE,NONE
2001,Siling Lake,NONE,NONE,NONE,NONE
2002,Galápagos Islands,GBR,GBR,catholic,portugese
2003,Ktunaxa,C20,C20,catholic,mexican
2004,Kainaa,C12,C12,protestant,danish
2005,Assapasca,C12,C12,protestant,danish
2006,Ashalaho,C12,C12,protestant,danish
2007,Sahnish,C02,C02,catholic,irish
2008,Sihasapa,C13,C13,anglican,american
2009,Oglala,C13,C13,anglican,american
2010,Pequot,C02,C02,totemism,pequot
2011,Senedo,C02,C02,totemism,powhatan
2012,Ersegonteog,C12,C12,totemism,abenaki
2013,Allesikantekw,C02,C02,totemism,massachusset
2014,Natchitoches,C13,C13,totemism,caddo
2015,Outchibou,C12,C12,totemism,anishinabe
2016,Amahami,C02,C02,catholic,irish
2017,Matiyininiwak,C12,C12,totemism,shoshone
2018,Tsuu T'ina,BLA,BLA,totemism,blackfoot
2019,Nimipu,C20,C20,catholic,mexican
2020,Banakwut,C20,C20,totemism,shoshone
2021,Miwok,C18,C18,catholic,mexican
2022,Haida,C20,C20,catholic,mexican
2023,Munsee,C02,C02,totemism,delaware
2024,Garoowe,RUM,RUM,sunni,somali
2025,South Georgia,NONE,NONE,NONE,NONE
2026,Tanjore,BHA,BHA,sikhism,tamil
2027,Arcot,BHA,BHA,sikhism,tamil
2028,Mahur,BHA,BHA,sikhism,marathi
2029,South Kanara,BHA,BHA,sikhism,kannada
2030,Goa,BHA,BHA,sikhism,marathi
2031,Morasanadu,BHA,BHA,hinduism,kannada
2032,Malenadu,BHA,BHA,sikhism,kannada
2033,Savanur,BHA,BHA,sikhism,kannada
2034,Pune,BHA,BHA,sikhism,marathi
2035,Gulbarga,BHA,BHA,sikhism,kannada
2036,Baglana,BHA,BHA,sikhism,marathi
2037,Warangal,BHA,BHA,sikhism,telegu
2038,Midnapore,BHA,BHA,sikhism,bengali
2039,Sunderbans,BHA,BHA,sikhism,bengali
2040,Sadiya,BHA,BHA,sikhism,assamese
2041,Manipur,BHA,BHA,sikhism,chin
2042,Koch Hajo,BHA,BHA,sikhism,bengali
2043,Balasore,BHA,BHA,sikhism,bengali
2044,Bhagalpur,BHA,BHA,sikhism,bengali
2045,Rangpur,BHA,BHA,sikhism,bengali
2046,Nasirabad,BHA,BHA,sikhism,bengali
2047,Tirhut,BHA,BHA,sikhism,bihari
2048,Jeypore,BHA,BHA,hinduism,gondi
2049,Khurda,BHA,BHA,sikhism,garjati
2050,Chanda,BHA,BHA,sikhism,gondi
2051,Gohilvad,BHA,BHA,sikhism,saurashtri
2052,Halar,BHA,BHA,sikhism,saurashtri
2053,Patan,BHA,BHA,sikhism,gujarati
2054,Ahmadabad,BHA,BHA,sikhism,gujarati
2055,Gorakhpur,BHA,BHA,sikhism,bihari
2056,Rewakantha,BHA,BHA,sikhism,gujarati
2057,Bhilsa,BHA,BHA,sikhism,malvi
2058,Mewar,BHA,BHA,sikhism,rajput
2059,Kalpi,BHA,BHA,sikhism,kanauji
2060,Upper Doab,BHA,BHA,sikhism,kanauji
2061,Katehar,BHA,BHA,sikhism,kanauji
2062,Panipat,BHA,BHA,sikhism,kanauji
2063,Etawah,BHA,BHA,sikhism,kanauji
2064,Shekhawati,BHA,BHA,sikhism,rajput
2065,Bhattiana,BHA,BHA,sikhism,rajput
2066,Nagaur,BHA,BHA,sikhism,rajput
2067,Gorwar,BHA,BHA,sikhism,rajput
2068,Siwi,BHA,BHA,sikhism,panjabi
2069,Kumaon,BHA,BHA,sikhism,kanauji
2070,Chaubisi Rajya,BHA,BHA,vajrayana,nepali
2071,Limbuwan,BHA,BHA,buddhism,nepali
2072,Bhakkar,BHA,BHA,sikhism,sindhi
2073,Gilgit,BHA,BHA,sikhism,panjabi
2074,Ladakh,BHA,BHA,vajrayana,tibetan
2075,Doaba,BHA,BHA,sikhism,panjabi
2076,Sialkot,BHA,BHA,sikhism,panjabi
2077,Margalla,BHA,BHA,sikhism,panjabi
2078,Bannu,BHA,BHA,sikhism,panjabi
2079,Derajat,BHA,BHA,sikhism,panjabi
2080,Srikakulam,BHA,BHA,hinduism,telegu
2081,Lakhnor,BHA,BHA,sikhism,bengali
2082,Raipur,BHA,BHA,sikhism,gondi
2083,Udayagiri,BHA,BHA,sikhism,telegu
2084,Konaseema,BHA,BHA,sikhism,telegu
2085,Tiruchirappalli,BHA,BHA,sikhism,tamil
2086,Cholistan,BHA,BHA,sikhism,panjabi
2087,Ajmer,BHA,BHA,sikhism,rajput
2088,Umarkot,BHA,BHA,sikhism,sindhi
2089,Chaul,BHA,BHA,sikhism,marathi
2090,Kurnool,BHA,BHA,hinduism,telegu
2091,Tripura,BHA,BHA,hinduism,chin
2092,Mahadeo,BHA,BHA,sikhism,malvi
2093,Mandsaur,BHA,BHA,sikhism,malvi
2094,Bahreich,BHA,BHA,sikhism,avadhi
2095,Varanasi,BHA,BHA,sikhism,bihari
2096,Damin,BHA,BHA,sikhism,jharkhandi
2097,Baghelkhand,BHA,BHA,sikhism,avadhi
2098,Surguja,BHA,BHA,sikhism,bihari
2099,Kandy,BHA,BHA,sikhism,sinhala
2100,Vanni,BHA,BHA,sikhism,tamil
2101,Tirunelveli,BHA,BHA,sikhism,tamil
2102,Albazin,PLC,PLC,catholic,evenk
2103,Udi,PLC,PLC,tengri_pagan_reformed,evenk
2104,Birija,PLC,PLC,tengri_pagan_reformed,manchu
2105,Kuru,PLC,PLC,tengri_pagan_reformed,manchu
2106,Furdan,PLC,PLC,confucianism,manchu
2107,Ningguta,PLC,PLC,catholic,manchu
2108,Huncun,PLC,PLC,catholic,manchu
2109,Boduna,PLC,PLC,tengri_pagan_reformed,chahar
2110,Yehe,PLC,PLC,confucianism,manchu
2111,Hetu Ala,PLC,PLC,catholic,manchu
2112,Andong,PLC,PLC,catholic,shandong_culture
2113,Gaizhou,MNG,MNG,confucianism,shandong_culture
2114,Ereen,PLC,PLC,catholic,mongol
2115,Chahar,PLC,PLC,catholic,mongol
2116,Ih Huree,PLC,PLC,catholic,khalkha
2117,Zasagt,PLC,PLC,catholic,khalkha
2118,Urzhar,PLC,PLC,catholic,oirats
2119,Chuguchak,PLC,PLC,catholic,oirats
2120,Ili,PLC,PLC,catholic,uyghur
2121,Kuqa,PER,PER,sunni,uyghur
2122,Hami,PLC,PLC,catholic,oirats
2123,Qakilik,PER,PER,sunni,oirats
2124,Yarkand,BHA,BHA,vajrayana,tibetan
2125,Kochkor,PER,PER,sunni,kirgiz
2126,Chuy,PER,PER,sunni,kirgiz
2127,Yashilkul,PER,PER,sunni,uzbehk
2128,Tsaparang,BHA,BHA,vajrayana,tibetan
2129,Changtang,NONE,NONE,NONE,NONE
2130,Nyingchi,AYU,AYU,buddhism,tibetan
2131,Qamdo,PHA,PHA,vajrayana,tibetan
2132,Markam,AYU,AYU,buddhism,tibetan
2133,Dege,PHA,PHA,vajrayana,tibetan
2134,Rebgong,PLC,PLC,catholic,tibetan
2135,Garze,AYU,AYU,buddhism,tibetan
2136,Xuanhua,PLC,PLC,catholic,jin
2137,Daming,MNG,MNG,catholic,chihan
2138,Wuding,MNG,MNG,catholic,shandong_culture
2139,Laizhou,MNG,MNG,catholic,shandong_culture
2140,Yanzhou,MNG,MNG,catholic,zhongyuan
2141,Xuzhou,MNG,MNG,catholic,zhongyuan
2142,Huai'an,MNG,MNG,catholic,jianghuai
2143,Fengyang,MNG,MNG,catholic,zhongyuan
2144,Fuyang,MNG,MNG,catholic,zhongyuan
2145,Zhenjiang,MNG,MNG,catholic,jianghuai
2146,Ningguo,MNG,MNG,catholic,wu
2147,Huizhou,MNG,MNG,catholic,wu
2148,Shaoxin,MNG,MNG,confucianism,wu
2149,Ningbo,MNG,MNG,confucianism,wu
2150,Jinhua,MNG,MNG,confucianism,wu
2151,Poyang,MNG,MNG,confucianism,gan
2152,Jianning,MNG,MNG,confucianism,chimin
2153,Tingzhou,MNG,MNG,confucianism,hakka
2154,Tamsui,WUU,WUU,animism,chimin
2155,Middag,WUU,WUU,animism,chimin
2156,Chaochow,WUU,WUU,confucianism,chimin
2157,Waichow,WUU,WUU,confucianism,hakka
2158,Shiukwan,WUU,WUU,confucianism,hakka
2159,Leichow,WUU,WUU,confucianism,chimin
2160,Ngaichow,WUU,WUU,confucianism,chimin
2161,Limchow,WUU,WUU,mahayana,cantonese
2162,Ngchow,WUU,WUU,confucianism,cantonese
2163,Liuzhou,WUU,WUU,confucianism,hakka
2164,Namning,WUU,WUU,confucianism,hakka
2165,Pu'er,AYU,AYU,buddhism,bai
2166,Dehong,BHA,BHA,sikhism,shan
2167,Lijiang,AYU,REB,buddhism,bai
2168,Bozhou,AYU,AYU,animism,yi
2169,Langzhong,WUU,WUU,confucianism,sichuanese
2170,Songqu,MNG,MNG,catholic,tibetan
2171,Xiangyang,MNG,MNG,catholic,hubei
2172,Jingzhou,MNG,MNG,catholic,hubei
2173,Yuanling,WUU,WUU,animism,sichuanese
2174,Hengyang,WUU,WUU,animism,xiang
2175,Runing,MNG,MNG,catholic,zhongyuan
2176,Shangqiu,MNG,MNG,catholic,zhongyuan
2177,Ningwu,MNG,MNG,catholic,jin
2178,Lu'an,MNG,MNG,catholic,jin
2179,Yan'an,PLC,PLC,catholic,jin
2180,Tianshui,PLC,PLC,catholic,xibei
2181,Pingliang,PLC,PLC,catholic,xibei
2182,Liangzhou,PLC,PLC,catholic,xibei
2183,Taozhou,PLC,PLC,catholic,tibetan
2184,Xining,PLC,PLC,catholic,xibei
2185,Mergen,PLC,PLC,tengri_pagan_reformed,manchu
2186,Iman,PLC,PLC,confucianism,manchu
2187,Sartu,KRC,KRC,tengri_pagan_reformed,chahar
2188,Alchuka,MYR,MYR,tengri_pagan_reformed,manchu
2189,Tsetserleg,PLC,PLC,catholic,polish
2190,Bayankhongor,PLC,PLC,catholic,khalkha
2191,Ejin,PLC,PLC,catholic,xibei
2192,Korla,PER,PER,sunni,uyghur
2193,Govi,PLC,PLC,catholic,mongol
2194,Qilian,NONE,NONE,NONE,NONE
2195,Adyghe,PLC,PLC,catholic,circassian
2196,Guria,PER,PER,sunni,georgian
2197,Kabardia,PER,PER,sunni,circassian
2198,Khundzia,PER,PER,sunni,dagestani
2199,Tarki,PER,PER,sunni,dagestani
2200,Suleiman Range,NONE,NONE,NONE,NONE
2201,Alania,PER,PER,sunni,circassian
2202,Melikates,PER,PER,sunni,armenian
2203,Kakheti,PER,PER,sunni,georgian
2204,Kars,PER,PER,sunni,georgian
2205,Nakhchivan,PER,PER,sunni,armenian
2206,Urmia,PER,PER,sunni,kurdish
2207,Maragheh,PER,PER,sunni,azerbaijani
2208,Terek,PER,PER,sunni,dagestani
2209,Ilam,PER,PER,sunni,kurdish
2210,Kirmanshah,PER,PER,sunni,luri
2211,Ardalan,PER,PER,sunni,kurdish
2212,Zanjan,PER,PER,sunni,azerbaijani
2213,Qom,PER,PER,sunni,persian
2214,Golestan,PER,PER,sunni,mazandarani
2215,Qazvin,PER,PER,sunni,azerbaijani
2216,Semnan,PER,PER,sunni,persian
2217,Yasuj,PER,PER,sunni,luri
2218,Shiraz,PER,PER,sunni,persian
2219,Bandar Langeh,PER,PER,sunni,persian
2220,Bam,BHA,BHA,sikhism,rajput
2221,Mashhad,PER,PER,sunni,khorasani
2222,Ardakan,PER,PER,sunni,persian
2223,Larestan,PER,PER,sunni,persian
2224,Ferah,PER,PER,sunni,khorasani
2225,Bamyan,PER,PER,sunni,afghani
2226,Jalalabad,AFG,AFG,sunni,afghani
2227,Kunduz,AFG,AFG,sunni,afghani
2228,Maymana,AFG,AFG,sunni,afghani
2229,Bust,PER,PER,sunni,afghani
2230,Chakhansur,PER,PER,sunni,khorasani
2231,Bela,BHA,BHA,sikhism,sindhi
2232,Kharan,BHA,BHA,sunni,baluchi
2233,Chabahar,BHA,BHA,sikhism,rajput
2234,Rafsanjan,PER,PER,sunni,persian
2235,Sabzevar,PER,PER,sunni,khorasani
2236,Bojnord,PER,PER,sunni,khorasani
2237,Tekrur,ITA,RUM,catholic,fulani
