ID,Name,Owner,Controler,Religion,Culture
571,Darrang,BNG,BNG,hinduism,assamese
572,Kotte,VIJ,VIJ,hinduism,sinhala
573,Cachar,BNG,BNG,hinduism,chin
574,The Andamans,NONE,NONE,animism,filipino
575,Gwadar,BAL,BAL,sunni,baluchi
576,Kalat,TUN,TUN,sunni,baluchi
577,Quetta,BAL,BAL,sunni,baluchi
578,Roh,AFG,AFG,sunni,afghani
579,Mrauk U,ARK,ARK,buddhism,arakanese
580,Kale,BNG,BNG,sunni,chin
581,Sagaing,BNG,BNG,buddhism,burmese
582,Mong Yang,HSE,HSE,buddhism,shan
583,Hsenwi,HSE,HSE,buddhism,shan
584,Ava,BNG,BNG,buddhism,burmese
585,Taungoo,AYU,AYU,buddhism,burmese
586,Pegu,AYU,BNG,buddhism,mon
587,Kengtung,HSE,HSE,buddhism,shan
588,Mong Nai,HSE,BNG,buddhism,shan
589,Chiang Mai,AYU,BNG,buddhism,northern_thai
590,Martaban,AYU,AYU,buddhism,mon
591,Tavoy,AYU,MLC,buddhism,mon
592,Ratchaburi,AYU,AYU,buddhism,central_thai
593,Nakhon Si Thammara,AYU,MLC,buddhism,central_thai
594,Pattani,KED,KED,sunni,malayan
595,Perak,MLC,MLC,sunni,malayan
596,Malacca,MLC,AYU,sunni,malayan
597,Johor,MLC,AYU,sunni,malayan
598,Pahang,PAH,PAH,sunni,malayan
599,Kelantan,KED,KED,sunni,malayan
600,Ayutthaya,AYU,AYU,buddhism,central_thai
601,Sukhothai,AYU,AYU,buddhism,central_thai
602,Chiang Rai,AYU,AYU,buddhism,northern_thai
603,Nakhon Thung Yai,AYU,REB,buddhism,central_thai
604,Oudong,KHM,KHM,buddhism,khmer
605,Prey Nokor,AYU,REB,buddhism,khmer
606,Panduranga,AYU,REB,buddhism,cham
607,Vijaya,DAI,DAI,mahayana,cham
608,Attapeu,AYU,REB,buddhism,lao
609,Angkor,AYU,AYU,buddhism,khmer
610,Thanh Hoa,DAI,DAI,mahayana,vietnamese
611,Sikhottabong,LXA,LXA,buddhism,lao
612,Khorat,AYU,AYU,buddhism,khmer
613,Dong Kinh,DAI,DAI,mahayana,vietnamese
614,Vientiane,AYU,AYU,buddhism,lao
615,Luang Prabang,AYU,AYU,buddhism,lao
616,Cao Bang,DAI,DAI,mahayana,zhuang
617,Kutaraja,PSA,PSA,sunni,acehnese
618,Riau,PSA,PSA,sunni,sumatran
619,Batak,PSA,PSA,hinduism,sumatran
620,Siak,MLC,MLC,sunni,sumatran
621,Bengkulu,NONE,NONE,hinduism,sumatran
622,Palembang,MLC,MLC,hinduism,sumatran
623,Tulangbewang,MLC,MLC,hinduism,sumatran
624,Banten,SUN,SUN,hinduism,sundanese
625,Kawali,SUN,SUN,hinduism,sundanese
626,Karta,SUN,SUN,hinduism,javanese
627,Blambangan,BLM,BLM,hinduism,javanese
628,Surabaya,SUN,SUN,hinduism,javanese
629,Demak,SUN,SUN,sunni,javanese
630,Kalapa,SUN,SUN,hinduism,sundanese
631,Bali,BLI,BLI,hinduism,nusa_tenggara
632,Sumbawa,NONE,NONE,animism,nusa_tenggara
633,Flores,NONE,NONE,animism,nusa_tenggara
634,Sumba,NONE,NONE,animism,nusa_tenggara
635,West Timor,NONE,NONE,animism,nusa_tenggara
636,Brunei,BEI,BEI,sunni,bornean
637,Api-Api,BEI,BEI,sunni,bornean
638,Kutai,KUT,KUT,hinduism,bornean
639,Banjar,BNJ,BNJ,hinduism,bornean
640,Sambas,LFA,LFA,hinduism,bornean
641,Makassar,BNE,BNE,animism,sulawesi
642,Kolaka,BNE,BNE,animism,sulawesi
643,Poso,NONE,NONE,animism,sulawesi
644,Manado,NONE,NONE,animism,sulawesi
645,Buru,NONE,NONE,animism,moluccan
646,Ambon,NONE,NONE,animism,moluccan
647,Ceram,NONE,NONE,animism,moluccan
648,Halmahera,NONE,NONE,animism,moluccan
649,Ternate,TER,TER,animism,moluccan
650,Tidore,TID,TID,animism,moluccan
651,Sulu,SUL,SUL,sunni,filipino
652,Maguindanao,MGD,MGD,animism,filipino
653,Lanao,MGD,MGD,animism,filipino
654,Samar,NONE,NONE,animism,filipino
655,Palawan,BEI,BEI,sunni,filipino
656,Manila,MNA,MNA,animism,filipino
657,Ilocos,NONE,NONE,animism,filipino
658,Cagayan,NONE,NONE,animism,filipino
659,Lingga,LFA,LFA,hinduism,sumatran
660,Sibsongbanna,MMA,MMA,buddhism,shan
661,Dali,MMA,MMA,buddhism,bai
662,Yunnan,AYU,AYU,buddhism,bai
663,Guangnan,AYU,AYU,buddhism,bai
664,Lingyun,YUE,YUE,confucianism,zhuang
665,Shiuhing,YUE,YUE,confucianism,cantonese
666,Kingchow,YUE,YUE,confucianism,chimin
667,Canton,YUE,YUE,confucianism,cantonese
668,Macau,WUU,WUU,confucianism,cantonese
669,Fuzhou,WUU,WUU,confucianism,chimin
670,Ganzhou,WUU,WUU,confucianism,hakka
671,Changsha,LNG,LNG,confucianism,xiang
672,Wuling,CXI,CXI,confucianism,xiang
673,Zhenyuan,CDL,CDL,animism,miao
674,Guiyang,AYU,REB,animism,yi
675,Umung,AYU,REB,animism,yi
676,Shigatse,PHA,PHA,vajrayana,tibetan
677,Lhasa,PHA,PHA,vajrayana,tibetan
678,Tachienlu,KAM,KAM,vajrayana,tibetan
679,Chengdu,SHU,SHU,confucianism,sichuanese
680,Chongqing,SHU,SHU,confucianism,sichuanese
681,Yichang,SHU,SHU,confucianism,sichuanese
682,Wuchang,LNG,LNG,confucianism,hubei
683,Nanchang,WUU,WUU,confucianism,gan
684,Hangzhou,WUU,WUU,confucianism,wu
685,Yangzhou,MNG,MNG,confucianism,jianghuai
686,Anqing,MNG,MNG,confucianism,jianghuai
687,Nanyang,LNG,LNG,confucianism,zhongyuan
688,Kaifeng,LNG,LNG,confucianism,zhongyuan
689,Hanzhong,CSH,CSH,confucianism,xibei
690,Qingzhou,QIC,QIC,confucianism,shandong_culture
691,Jinan,QIC,QIC,confucianism,shandong_culture
692,Huaiqing,JIN,JIN,confucianism,jin
693,Taiyuan,CSH,CSH,confucianism,jin
694,Pingyang,CSH,CSH,confucianism,jin
695,Hejian,CSH,CSH,confucianism,chihan
696,Baoding,CSH,CSH,confucianism,chihan
697,Datong,CSH,CSH,confucianism,jin
698,Ningxia,CSH,CSH,confucianism,xibei
699,Lanzhou,CHG,CHG,sunni,xibei
700,Xi'an,CSH,CSH,confucianism,xibei
701,Ordos,CSH,CSH,vajrayana,mongol
702,Hohhot,CSH,CSH,vajrayana,mongol
703,Chengde,KRC,KRC,vajrayana,chahar
704,Ningyuan,CSH,CSH,confucianism,chihan
705,Gyegu,PHA,PHA,vajrayana,tibetan
706,Tsaidam,CHG,CHG,sunni,oirats
707,Yumen,CHG,CHG,sunni,oirats
708,Zhangye,CHG,CHG,sunni,xibei
709,Alxa,OIR,OIR,tengri_pagan_reformed,mongol
710,Hotan,KAS,KAS,sunni,uyghur
711,Qarqan,KAS,KAS,sunni,uyghur
712,Aksu,KAS,KAS,sunni,uyghur
713,Bechbaliq,CHG,CHG,sunni,uyghur
714,Hoboksar,CHG,CHG,sunni,oirats
715,Urumqi,CHG,CHG,sunni,uyghur
716,Tannu Uriankhai,OIR,OIR,tengri_pagan_reformed,buryat
717,Kherlen,OIR,OIR,vajrayana,khalkha
718,Kobdo,OIR,OIR,tengri_pagan_reformed,oirats
719,Uliastai,OIR,OIR,tengri_pagan_reformed,khalkha
720,Dornogovi,OIR,OIR,vajrayana,khalkha
721,Setsen,OIR,OIR,tengri_pagan_reformed,khalkha
722,Jirem,KRC,KRC,tengri_pagan_reformed,chahar
723,Xilin Gol,OIR,OIR,vajrayana,mongol
724,Hulunbuir,OIR,OIR,tengri_pagan_reformed,buryat
725,Cicigar,MYR,MYR,tengri_pagan_reformed,chahar
726,Shenyang,CSH,CSH,confucianism,manchu
727,Aigun,MYR,MYR,tengri_pagan_reformed,manchu
728,Tuwan,MYR,MYR,tengri_pagan_reformed,manchu
729,Bohori,NHX,NHX,tengri_pagan_reformed,manchu
730,Girin,MHX,MHX,confucianism,manchu
731,Ilan Hala,MJZ,MJZ,confucianism,manchu
732,Hamheung,KOR,KOR,confucianism,korean
733,Hwangju,KOR,KOR,confucianism,korean
734,Wonju,KOR,KOR,confucianism,korean
735,Hanseong,KOR,KOR,confucianism,korean
736,Sangju,KOR,KOR,confucianism,korean
737,Jeonju,KOR,KOR,confucianism,korean
738,Sakam,WUU,WUU,animism,chimin
739,Kashgar,KAS,KAS,sunni,uyghur
740,Chanderi,MLW,MLW,hinduism,malvi
741,Cumana,NONE,NONE,animism,carib
742,Angostura,NONE,NONE,animism,carib
743,Essequibo,NONE,NONE,animism,guajiro
744,Demerara,NONE,NONE,animism,guajiro
745,Paramaribo,NONE,NONE,animism,guajiro
746,Cayenne,NONE,NONE,animism,guajiro
747,Amapa,NONE,NONE,animism,guajiro
748,Belem,NONE,NONE,animism,tupinamba
749,Maranhao,NONE,NONE,animism,ge
750,Crato,NONE,NONE,animism,ge
751,Ceara,PTG,PTG,animism,tupinamba
752,Oeiras,NONE,NONE,animism,ge
753,Rio Grande,NONE,NONE,animism,tupinamba
754,Paraiba,POR,POR,catholic,portugese
755,Pernambuco,POR,POR,catholic,portugese
756,Bahia,TPQ,TPQ,animism,tupinamba
757,Ilheus,NONE,NONE,animism,tupinamba
758,Goias,NONE,NONE,animism,ge
759,Diamantina,NONE,NONE,animism,ge
760,Porto Seguro,NONE,NONE,animism,ge
761,Espirito Santo,NONE,NONE,animism,ge
762,Sao Tome,TUA,TUA,animism,ge
763,Rio de Janeiro,NONE,NONE,animism,tupinamba
764,Santo Amaro,NONE,NONE,animism,tupinamba
765,Minas Gerais,NONE,NONE,animism,ge
766,Sao Vicente,NONE,NONE,animism,tupinamba
767,Ortelsburg,TEU,TEU,catholic,prussian
768,Guayra,NONE,NONE,animism,guarani
769,Curitiba,NONE,NONE,animism,guarani
770,Braslaw,TEU,TEU,catholic,lithuanian
771,Vitebsk,LIT,LIT,orthodox,byelorussian
772,Uruguay,C03,C03,catholic,castillian
773,Banda Oriental,C03,C03,catholic,castillian
774,Al-Junaynah,YAO,YAO,shamanism,tunjur
775,Asuncion,NONE,NONE,animism,guarani
776,Concepcion,NONE,NONE,animism,guarani
777,Corrientes,NONE,NONE,animism,guarani
778,Rio de la Plata,C03,C03,catholic,castillian
779,Tandil,C03,C03,catholic,castillian
780,Candelaria,NONE,NONE,animism,patagonian
781,Puerto Deseado,NONE,NONE,animism,patagonian
782,Tierra del Fuego,NONE,NONE,animism,patagonian
783,Kawesqar,MPC,MPC,animism,mapuche
784,Huillimapu,NONE,NONE,animism,mapuche
785,Pehuenmapu,NONE,NONE,animism,mapuche
786,Carmen,NONE,NONE,animism,het
787,Picunmapu,NONE,NONE,animism,mapuche
788,Angoche,ZAN,ZAN,sunni,swahili
789,Mtetwa,NONE,NONE,shamanism,nguni
790,Chaco Austral,C03,C03,catholic,castillian
791,Catamarca,CUA,CUA,animism,charruan
792,Copiapo,NONE,NONE,animism,mapuche
793,Iquique,NONE,NONE,animism,diaguita
794,Jujuy,CRA,CRA,inti,diaguita
795,Potosi,CRA,CRA,inti,aimara
796,Arica,NONE,NONE,inti,aimara
797,Oruro,PCJ,PCJ,inti,aimara
798,Mbwila,KON,KON,catholic,mbundu
799,Chaco Boreal,NONE,NONE,animism,chacoan
800,Chiquitos,NONE,NONE,animism,maipurean
801,Cochabamba,NONE,NONE,animism,guarani
802,Chuquiabo,CSU,CSU,inti,aimara
803,Moxos,NONE,NONE,animism,guarani
804,Puno,CSU,CSU,inti,aimara
805,Arequipa,NONE,NONE,inti,aimara
806,Nazca,NONE,NONE,inti,inca
807,Abancay,CSU,CSU,inti,inca
808,Cuzco,CSU,CSU,inti,inca
809,Lima,ICM,ICM,inti,inca
810,Huancavelica,CSU,CSU,inti,inca
811,Jauja,CSU,CSU,inti,inca
812,Chanchan,CHM,CHM,inti,chimuan
813,Cajamarca,HJA,HJA,inti,inca
814,Huanuco,HJA,HJA,inti,inca
815,Iquitos,NONE,NONE,animism,jivaro
816,Tumbes,CHM,CHM,inti,chimuan
817,Canari,CYA,CYA,inti,cara
818,Canelos,NONE,NONE,animism,jivaro
819,Guayaquil,CHM,CHM,inti,cara
820,Quito,CYA,CYA,inti,cara
821,Quijos,NONE,NONE,animism,jivaro
822,Caqueta,NONE,NONE,animism,jivaro
823,Cauca,NONE,NONE,animism,guajiro
824,Mariquita,NONE,NONE,animism,guajiro
825,Bogota,MCA,MCA,inti,muisca
826,Choco,NONE,NONE,animism,guajiro
827,Antioquía,NONE,NONE,animism,muisca
828,Cartagena,NONE,NONE,animism,guajiro
829,Magdalena,NONE,NONE,animism,muisca
830,Maracaibo,NONE,NONE,animism,guajiro
831,Caracas,CAB,CAB,animism,carib
832,Tunja,MCA,MCA,inti,muisca
833,Algoa Bay,NONE,NONE,shamanism,nguni
834,Barinas,NONE,NONE,animism,guajiro
835,Panama,NONE,NONE,animism,muisca
836,Chorotega,NONE,NONE,animism,muisca
837,Nicaragua,NONE,NONE,animism,miskito
838,Mosquito,NONE,NONE,animism,miskito
839,Pipil,CHT,CHT,mesoamerican_religion,highland_mayan
840,Honduras,NONE,NONE,animism,miskito
841,Guatemala,KIC,KIC,mesoamerican_religion,highland_mayan
842,Petén,ITZ,ITZ,mesoamerican_religion,putun
843,Belize,CTM,CTM,mesoamerican_religion,yucatec
844,Zapotec,LAC,LAC,mesoamerican_religion,zapotek
845,Campeche,CNP,CNP,mesoamerican_religion,yucatec
846,Sotuta,COC,COC,mesoamerican_religion,yucatec
847,Mixtec,MIX,MIX,nahuatl,mixtec
848,Tohancapan,HST,HST,nahuatl,totonac
849,Tlapanec,TLA,TLA,nahuatl,tlapanec
850,Tlaxcala,TLX,TLX,nahuatl,aztek
851,Zacatula,TLA,AZT,nahuatl,tlapanec
852,Mexico,AZT,AZT,nahuatl,aztek
853,Tlapacoyan,AZT,AZT,nahuatl,aztek
854,Sayultecas,XAL,XAL,nahuatl,tepic
855,Totorames,YAQ,YAQ,totemism,piman
856,Zacatecas,NONE,NONE,animism,chichimecan
857,Guachichil,NONE,NONE,animism,chichimecan
858,Tamaulipas,HST,HST,mesoamerican_religion,wastek
859,Sinaloa,NONE,NONE,totemism,piman
860,Tepehuan,MSC,MSC,totemism,mescalero
861,Coahuila,NONE,NONE,animism,chichimecan
862,Yaqui,NONE,NONE,totemism,piman
863,Suma,NONE,NONE,totemism,mescalero
864,Concho,LIP,LIP,totemism,lipan
865,Cochimi,NONE,NONE,animism,piman
866,Guaycura,NONE,NONE,animism,piman
867,Cahuilla,ZNI,ZNI,totemism,piman
868,Chumash,ZNI,ZNI,totemism,piman
869,T'epot'aha'l,NONE,NONE,totemism,piman
870,Lakisamni,NONE,NONE,totemism,yokuts
871,Pomo,NONE,NONE,totemism,chinook
872,Shayuusht'la,CNK,CNK,totemism,chinook
873,Tsinuk,NONE,NONE,totemism,chinook
874,Duwamish,NONE,NONE,totemism,salish
875,Tachii'nii,NAH,NAH,totemism,navajo
876,Yavapé,ZNI,ZNI,totemism,piman
877,Akimel,PIM,PIM,totemism,piman
878,Kinyaa'aanii,NONE,NONE,totemism,navajo
879,Ndee,NONE,NONE,totemism,apache
880,Ohkay Owingeh,OHK,OHK,totemism,pueblo
881,Tsiahahéndé,NONE,NONE,totemism,mescalero
882,Mashgaléndé,NONE,NONE,totemism,mescalero
883,Tche Sha,NONE,NONE,totemism,lipan
884,Auia,HNI,HNI,totemism,caddo
885,Gulgahén,ISL,ISL,totemism,mescalero
886,Waco,NONE,NONE,totemism,wichita
887,Tickanwa'tic,HNI,HNI,totemism,caddo
888,Atakapa,HNI,HNI,totemism,caddo
889,Nawunena,ISL,ISL,totemism,wichita
890,Tokinahyup,NONE,NONE,totemism,pawnee
891,Naisha,NONE,NONE,totemism,pawnee
892,Kitkit'ish,NONE,NONE,totemism,wichita
893,Chitimacha,NTC,NTC,totemism,natchez
894,Kadohadacho,NTC,NTC,totemism,caddo
895,Anilco,ANL,ANL,totemism,yoron
896,Yscani,NONE,NONE,totemism,wichita
897,Casqui,CAQ,CAQ,totemism,yoron
898,Kanza,NONE,NONE,totemism,pawnee
899,Pahatsi,F00,F00,totemism,yoron
900,Tamaroa,CAO,CAO,totemism,illini
901,Tsawi,NONE,NONE,totemism,pawnee
902,Niuachi,PAW,PAW,totemism,pawnee
903,Omaha,LAK,LAK,totemism,dakota
904,Wahpetunwan,CHY,CHY,totemism,cheyenne
905,Baxoje,NONE,NONE,totemism,chiwere
906,Ithanktunwanna,WCY,WCY,totemism,dakota
907,Ithanktunwan,NONE,NONE,totemism,dakota
908,Sisithunwan,NONE,NONE,totemism,dakota
909,Nueta,NONE,NONE,totemism,arapaho
910,Makoua,NONE,NONE,totemism,anishinabe
911,Baawitigon,HUR,HUR,totemism,anishinabe
912,Osaakiiwaki,NONE,NONE,totemism,chiwere
913,Meskwaki,NONE,NONE,totemism,chiwere
914,Ho-Chunk,NONE,NONE,totemism,chiwere
915,Peewareewa,OEO,OEO,totemism,chiwere
916,Kaskankaham,NONE,NONE,totemism,illini
917,Cahokia,OJI,OJI,totemism,anishinabe
918,Chucalissa,F00,F00,totemism,chickasaw
919,Chickasha,ATA,ATA,totemism,chickasaw
920,Chahta,CHO,CHO,totemism,choctaw
921,Ishenoca,CHO,CHO,totemism,natchez
922,Tohome,ATA,ATA,totemism,choctaw
923,Pensacola,COW,COW,totemism,choctaw
924,Tawasa,ATA,ATA,totemism,choctaw
925,Coweta,COW,COW,totemism,creek
926,Ais,ICH,ICH,totemism,yamasee
927,Timucua,ICH,ICH,totemism,yamasee
928,Apalachee,ICH,ICH,totemism,creek
929,Guale,ICH,ICH,totemism,yamasee
930,Kasihta,COW,COW,totemism,creek
931,Coosa,COO,COO,totemism,creek
932,Issati,ALT,ALT,totemism,catawba
933,Iswa,NONE,NONE,totemism,catawba
934,Tsoyaha,F00,F00,totemism,yuchi
935,Chiaha,CIA,CIA,totemism,yuchi
936,Joara,CHO,CHO,totemism,catawba
937,Skarureh,NONE,NONE,totemism,iroquois
938,Pomouik,POW,POW,totemism,powhatan
939,Kaskinampo,F00,F00,totemism,shawnee
940,Kentahke,NONE,NONE,totemism,shawnee
941,Ouasioto,F00,F00,totemism,yuchi
942,Waayaahtanwa,DAN,DAN,totemism,mesquakie
943,Atchakangouen,NONE,NONE,totemism,miami
944,Bodewadmik,NONE,NONE,totemism,mesquakie
945,Michigami,HUR,HUR,totemism,anishinabe
946,Hotaawathipi,NONE,NONE,totemism,miami
947,Kentaientonga,KSK,KSK,totemism,illini
948,Ohiyo,NONE,NONE,totemism,shawnee
949,Monacan,NONE,NONE,totemism,yuchi
950,Chesapeake,POW,POW,totemism,powhatan
951,Kanawha,NONE,NONE,totemism,shawnee
952,Powhatan,POW,POW,totemism,powhatan
953,Piscataway,POW,POW,totemism,powhatan
954,Erielhonan,NONE,NONE,totemism,tionontate
955,Conestoga,NONE,NONE,totemism,susquehannock
956,Sakimauchheening,C02,C02,totemism,delaware
957,Wicontiss,HWK,HWK,totemism,shawnee
958,Onodowaga,HUR,HUR,totemism,iroquois
959,Gayogohono,HUR,HUR,totemism,iroquois
960,Onondagaono,IRO,IRO,totemism,iroquois
961,Onyo'taaka,NONE,NONE,totemism,iroquois
962,Unami,C02,C02,catholic,irish
963,Machkantowoon,PEQ,PEQ,totemism,pequot
964,Kanien'kehaka,IRO,IRO,totemism,iroquois
965,Manahahttan,C02,C02,totemism,susquehannock
966,Nipmuc,NONE,NONE,totemism,massachusset
967,Narraganset,NONE,NONE,totemism,pequot
968,Massachusett,C02,C02,totemism,massachusset
969,Mahican,NONE,NONE,totemism,mahican
970,Amoskeag,NONE,NONE,totemism,massachusset
971,Penapawsket,NONE,NONE,totemism,abenaki
972,Nuu-chah-nulth,NONE,NONE,totemism,aleutian
973,Skwxwu'mesh,NONE,NONE,totemism,salish
974,Kwakwaka'wakw,SAL,SAL,totemism,salish
975,Tsimshian,NONE,NONE,totemism,chinook
976,Tlingit,NONE,NONE,totemism,haida
977,Yakutat,NONE,NONE,totemism,aleutian
978,Kenai,NONE,NONE,totemism,aleutian
979,Unangan,NONE,NONE,totemism,aleutian
980,Beothuk,IRE,IRE,catholic,irish
981,Taqamkuk,C01,C01,protestant,danish
982,Onamagag,NONE,NONE,totemism,mikmaq
983,Epagoitgnag,C01,C01,protestant,danish
984,Segepenegatic,NONE,NONE,totemism,mikmaq
985,Petkootkweak,NONE,NONE,totemism,mikmaq
986,Gespegeogag,C01,C01,protestant,danish
987,Onguhiara,HUR,HUR,totemism,tionontate
988,Attignawantan,HUR,HUR,totemism,huron
989,Attigneenongnahac,HUR,HUR,totemism,huron
990,Maisouna,HUR,HUR,totemism,laurentian
991,Odishkwaagamiig,NONE,NONE,totemism,algonquin
992,Weskarini,MSG,MSG,totemism,anishinabe
993,Osheaga,HUR,HUR,totemism,laurentian
994,Stadacona,C01,C01,totemism,laurentian
995,Toutouskak,C01,C01,totemism,algonquin
996,Oumamiwek,NONE,NONE,totemism,innu
997,Chisedec,NONE,NONE,totemism,innu
998,Qikirmiut,NONE,NONE,totemism,inuit
999,Cisasipi,NONE,NONE,totemism,cree
1000,Iyiyiw,NONE,NONE,totemism,cree
1001,Marameg,NONE,NONE,totemism,anishinabe
1002,Abitibi,NONE,NONE,totemism,algonquin
1003,Mosoni,NONE,NONE,totemism,cree
1004,Attawapiskat,WCR,WCR,totemism,cree
1005,Mushkegowuk,C01,C01,protestant,danish
1006,Ahiarmiut,NONE,NONE,totemism,inuit
1007,Gojijiwininiwag,NONE,NONE,totemism,anishinabe
1008,Wiinibig,NONE,NONE,totemism,bungi
1009,Atikaki,NONE,NONE,totemism,bungi
1010,Manitowapow,ASI,ASI,totemism,nakota
1011,Kinougeoulini,NONE,NONE,totemism,plains_cree
1012,Satsuma,JAP,JAP,shinto,kyushuan
1013,Cheongju,KOR,KOR,confucianism,korean
1014,Bungo,JAP,JAP,shinto,kyushuan
1015,Okinawa,JAP,JAP,shinto,kyushuan
1016,Ha Tinh,DAI,DAI,mahayana,vietnamese
1017,Suo,JAP,JAP,shinto,japanese
1018,Izumo,JAP,JAP,shinto,japanese
1019,Harima,JAP,JAP,shinto,japanese
1020,Kyoto,JAP,JAP,shinto,japanese
1021,Settsu,JAP,JAP,shinto,japanese
1022,Indrapura,DAI,DAI,mahayana,cham
1023,Echizen,JAP,JAP,shinto,japanese
1024,Echigo,JAP,JAP,shinto,togoku
1025,Uzen,JAP,JAP,shinto,togoku
1026,Rikuzen,JAP,JAP,shinto,togoku
1027,Hitachi,JAP,JAP,shinto,togoku
1028,Musashi,JAP,JAP,shinto,togoku
1029,Kai,JAP,JAP,shinto,togoku
1030,Owari,JAP,JAP,shinto,togoku
1031,Kamikawa,NHX,NHX,animism,ainu
1032,The Kurils,JAP,JAP,shinto,ainu
1033,Enchiw,NHX,NHX,animism,ainu
1034,Kamchatka,KMC,KMC,tengri_pagan_reformed,kamchatkan
1035,Penzhina,CHU,CHU,tengri_pagan_reformed,kamchatkan
1036,Kolyma,NONE,NONE,tengri_pagan_reformed,yukagyr
1037,Omolon,NONE,NONE,tengri_pagan_reformed,yukagyr
1038,Karalveyem,HOD,HOD,tengri_pagan_reformed,yukagyr
1039,Verkhoyansk,NONE,NONE,tengri_pagan_reformed,yukagyr
1040,Suntar Khayata,NONE,NONE,tengri_pagan_reformed,yukagyr
1041,Gizhiga,NONE,NONE,tengri_pagan_reformed,kamchatkan
1042,Sakha,NONE,NONE,tengri_pagan_reformed,yakut
1043,Okhotsk,NONE,NONE,tengri_pagan_reformed,yakut
1044,Tauisk,NONE,NONE,tengri_pagan_reformed,kamchatkan
1045,Yakut,NONE,NONE,tengri_pagan_reformed,yakut
1046,Maya,NONE,NONE,tengri_pagan_reformed,yakut
1047,Jugjur,NONE,NONE,tengri_pagan_reformed,yakut
1048,Miyoo Gasan,MYR,MYR,tengri_pagan_reformed,nivkh
1049,Haiilanboo,OIR,OIR,tengri_pagan_reformed,evenk
1050,Tyr,MYR,MYR,tengri_pagan_reformed,nivkh
1051,Aldan,NONE,NONE,tengri_pagan_reformed,yakut
1052,Stanovoy,NONE,NONE,tengri_pagan_reformed,yakut
1053,Hinggan,OIR,OIR,tengri_pagan_reformed,evenk
1054,Mukhtuya,NONE,NONE,tengri_pagan_reformed,tungus
1055,Kirenga,NONE,NONE,tengri_pagan_reformed,buryat
1056,Barguzin,NONE,NONE,tengri_pagan_reformed,buryat
1057,Ude,NONE,NONE,tengri_pagan_reformed,buryat
1058,Onan Gol,OIR,OIR,tengri_pagan_reformed,buryat
1059,East Tunguska,NONE,NONE,tengri_pagan_reformed,tungus
1060,Irkutsk,NONE,NONE,tengri_pagan_reformed,buryat
1061,West Tunguska,NONE,NONE,tengri_pagan_reformed,tungus
1062,Angara,NONE,NONE,tengri_pagan_reformed,buryat
1063,Sayan,NONE,NONE,tengri_pagan_reformed,buryat
1064,Tomsk,NONE,NONE,tengri_pagan_reformed,ostyaki
1065,Kuznetsk,OIR,OIR,tengri_pagan_reformed,kirgiz
1066,Altai Uriankhai,CHG,CHG,sunni,buryat
1067,Turukhan,NONE,NONE,tengri_pagan_reformed,samoyed
1068,Ket,NONE,NONE,tengri_pagan_reformed,ostyaki
1069,Surgut,NONE,NONE,tengri_pagan_reformed,samoyed
1070,Narim,NONE,NONE,tengri_pagan_reformed,samoyed
1071,Irtesh,OIR,OIR,sunni,siberian
1072,Obdorsk,NONE,NONE,tengri_pagan_reformed,samoyed
1073,Berezov,NONE,NONE,tengri_pagan_reformed,samoyed
1074,Sibir,OIR,OIR,sunni,ostyaki
1075,Tyumen,SIB,SIB,sunni,siberian
1076,Kurgan,SIB,SIB,sunni,siberian
1077,Solikamsk,KAZ,KAZ,sunni,uralic
1078,Tura,NONE,NONE,tengri_pagan_reformed,uralic
1079,Viatka,KAZ,REB,sunni,russian
1080,Pelym,NONE,NONE,tengri_pagan_reformed,uralic
1081,Simbirsk,TEU,TEU,catholic,kazani
1082,Kazan,CRI,CRI,sunni,kazani
1083,Vetluga,MOS,MOS,orthodox,russian
1084,Wadjuk,NOO,NOO,dreamtime,nyoongah
1085,Paredarerme,KAU,KAU,dreamtime,yura
1086,Kaurna,NONE,NONE,dreamtime,yura
1087,Wurundjeri,NONE,NONE,dreamtime,kulin
1088,Wergaia,NONE,NONE,dreamtime,kulin
1089,Wiradjuri,NONE,NONE,dreamtime,gamilaraay
1090,Eora,EOR,EOR,dreamtime,aboriginal
1091,Kamilaroi,MIA,MIA,dreamtime,gamilaraay
1092,Gubbi-Gubbi,NONE,NONE,dreamtime,aboriginal
1093,Yagalingu,NONE,NONE,dreamtime,gamilaraay
1094,Turrbal,NONE,NONE,dreamtime,gamilaraay
1095,Falklands,CAS,CAS,catholic,castillian
1096,Cape Verde,IRE,IRE,catholic,portugese
1097,Fernando Po,NONE,NONE,shamanism,yorumba
1098,St. Helena,NONE,NONE,NONE,NONE
1099,Socotra,HDR,HDR,coptic,mahri_culture
1100,Mahe,NONE,NONE,NONE,NONE
1101,Hollhavai,NONE,NONE,NONE,NONE
1102,Mauritius,NONE,NONE,NONE,NONE
1103,Île Bourbon,NONE,NONE,NONE,NONE
1104,Eiriksfjord,NONE,NONE,totemism,inuit
1105,Vestbygden,NONE,NONE,totemism,inuit
1106,Te Tai Tokerau,TTT,TTT,animism,maori
1107,Taranaki,TNK,TNK,animism,maori
1108,Te Moana a Toi,TEA,TEA,animism,maori
1109,Timaru,NONE,NONE,animism,maori
1110,Agadir,TUN,TUN,sunni,berber
1111,Arguin,CAS,CAS,sunni,berber
1112,Trarza,CAS,CAS,sunni,fulani
